time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,Localisation
2022-09-20,14.2,7.8,20.7,0.3,,40.0,9.3,33.3,1026.1,,Brest
2022-09-21,13.7,5.5,21.3,0.2,,59.0,9.3,28.0,1025.1,,Brest
2022-09-22,13.3,6.5,21.2,0.3,,203.0,8.0,27.8,1021.2,,Brest
2022-09-23,14.3,12.5,17.9,1.5,,265.0,10.8,31.0,1017.2,,Brest
2022-09-24,13.4,11.0,17.2,6.4,,349.0,14.4,39.0,1018.2,,Brest
2022-09-25,12.8,8.0,17.8,0.3,,359.0,12.5,39.0,1020.5,,Brest
2022-09-26,13.5,7.5,16.5,0.3,,288.0,19.2,57.0,1012.8,,Brest
2022-09-27,14.2,11.4,16.2,1.8,,290.0,17.9,61.0,1010.4,,Brest
2022-09-28,12.6,10.6,15.5,8.1,,317.0,18.3,55.0,1005.3,,Brest
2022-09-29,11.5,7.2,15.6,0.2,,318.0,14.1,52.0,1006.1,,Brest
2022-09-30,11.8,6.3,16.2,6.5,,225.0,19.5,65.0,1011.3,,Brest
2022-10-01,16.7,15.0,19.0,2.2,,255.0,19.9,46.3,1013.8,,Brest
2022-10-02,15.2,12.3,17.5,2.3,,278.0,24.3,61.0,1021.2,,Brest
2022-10-03,15.1,11.9,18.2,0.8,,255.0,9.3,25.9,1024.2,,Brest
2022-10-04,15.2,12.9,17.6,0.2,,199.0,19.0,46.0,1019.9,,Brest
2022-10-05,15.1,9.6,16.5,3.6,,235.0,24.8,57.0,1018.2,,Brest
2022-10-06,12.4,7.4,18.4,3.6,,214.0,10.7,37.0,1030.9,,Brest
2022-10-07,12.8,8.4,18.0,0.5,,214.0,12.8,37.0,1025.1,,Brest
2022-10-08,12.6,6.5,17.4,3.6,,22.0,8.6,28.0,1024.5,,Brest
2022-10-09,14.1,9.4,20.4,0.0,,145.0,17.0,37.0,1015.8,,Brest
2022-10-10,13.2,9.4,16.3,0.8,,4.0,15.3,44.0,1018.0,,Brest
2022-10-11,11.6,4.0,19.5,0.5,,52.0,9.5,30.0,1025.2,,Brest
2022-10-12,11.7,6.5,15.5,0.2,,211.0,12.0,37.0,1022.9,,Brest
2022-10-13,14.4,11.9,17.3,8.1,,246.0,14.2,50.0,1016.9,,Brest
2022-10-14,14.3,11.5,16.3,8.9,,213.0,13.4,42.0,1012.1,,Brest
2022-10-15,13.8,12.3,16.7,10.7,,235.0,19.4,48.0,1008.2,,Brest
2022-10-16,13.5,10.1,16.5,5.0,,177.0,20.1,67.0,1008.9,,Brest
2022-10-17,15.9,13.8,19.0,11.4,,187.0,14.6,48.0,1016.8,,Brest
2022-10-18,17.0,13.1,21.8,0.0,,124.0,16.2,42.0,1020.9,,Brest
2022-10-19,17.6,14.5,22.2,0.0,,141.0,18.2,42.0,1011.5,,Brest
2022-10-20,15.6,11.7,19.6,0.2,,143.0,18.1,44.0,1005.4,,Brest
2022-10-21,15.3,14.0,17.9,7.1,,201.0,38.9,85.0,999.3,,Brest
2022-10-22,16.0,13.8,19.0,14.7,,171.0,18.7,44.0,1007.3,,Brest
2022-10-23,14.1,11.4,17.0,9.4,,169.0,24.4,81.0,998.5,,Brest
2022-10-24,14.5,13.3,16.9,17.8,,225.0,24.6,55.0,1006.9,,Brest
2022-10-25,15.5,13.2,18.1,2.3,,174.0,20.4,42.6,1009.1,,Brest
2022-10-26,16.2,14.7,18.3,1.3,,193.0,30.1,65.0,1010.4,,Brest
2022-10-27,16.9,14.8,20.1,1.8,,173.0,21.0,52.0,1011.9,,Brest
2022-10-28,15.4,13.7,18.6,0.5,,187.0,22.2,67.0,1014.7,,Brest
2022-10-29,16.4,14.3,18.5,3.5,,187.0,26.6,52.0,1011.5,,Brest
2022-10-30,15.0,13.9,17.2,0.0,,193.0,25.8,55.0,1014.7,,Brest
2022-10-31,14.0,12.0,16.5,8.3,,178.0,24.8,63.0,1009.1,,Brest
2022-11-01,13.5,10.8,15.8,8.8,,230.0,34.4,78.0,1013.1,,Brest
2022-11-02,13.3,9.3,15.5,6.2,,209.0,31.1,72.0,1016.6,,Brest
2022-11-03,12.2,10.3,15.1,20.8,,245.0,25.1,67.0,1005.1,,Brest
2022-11-04,10.7,7.4,13.6,7.2,,303.0,21.6,81.0,1015.3,,Brest
2022-11-05,12.5,8.6,14.2,15.8,,203.0,23.5,50.0,1016.4,,Brest
2022-11-06,13.7,10.8,15.0,20.1,,225.0,30.2,67.0,1007.4,,Brest
2022-11-07,14.2,11.1,16.1,8.4,,206.0,40.6,94.0,1005.2,,Brest
2022-11-08,13.5,11.0,15.5,16.3,,213.0,35.6,70.0,1000.2,,Brest
2022-11-09,12.1,9.6,15.4,5.1,,234.0,18.0,54.0,1011.8,,Brest
2022-11-10,13.3,10.4,15.5,0.0,,193.0,22.5,52.0,1022.2,,Brest
2022-11-11,13.6,10.5,16.3,0.0,,171.0,22.7,46.0,1025.0,,Brest
2022-11-12,14.4,10.4,18.6,0.0,,150.0,19.8,48.0,1022.1,,Brest
2022-11-13,14.7,13.0,18.0,0.0,,149.0,17.7,41.0,1015.2,,Brest
2022-11-14,12.6,10.8,14.4,10.7,,219.0,20.8,63.0,1009.3,,Brest
2022-11-15,11.6,8.9,13.6,30.6,,217.0,30.5,74.0,996.5,,Brest
2022-11-16,11.4,9.1,14.8,31.6,,227.0,29.6,83.0,989.5,,Brest
2022-11-17,10.3,9.0,13.5,25.4,,265.0,15.0,44.5,994.7,,Brest
2022-11-18,8.8,6.0,12.5,6.1,,293.0,12.5,54.0,1007.7,,Brest
2022-11-19,7.6,2.3,12.5,2.5,,240.0,10.6,37.0,1015.5,,Brest
2022-11-20,10.7,8.3,13.6,5.1,,261.0,16.5,46.3,1014.2,,Brest
2022-11-21,9.7,7.3,12.6,9.1,,239.0,26.5,74.0,998.1,,Brest
2022-11-22,9.7,7.2,12.4,9.9,,258.0,23.2,76.0,998.0,,Brest
2022-11-23,11.3,7.6,13.7,5.1,,238.0,28.6,70.0,998.0,,Brest
2022-11-24,11.7,8.1,13.7,3.3,,224.0,29.9,78.0,1005.8,,Brest
2022-11-25,9.8,6.5,14.0,1.0,,238.0,12.5,48.0,1019.3,,Brest
2022-11-26,11.0,8.3,13.2,28.3,,180.0,28.1,64.8,1022.3,,Brest
2022-11-27,11.8,7.4,13.9,10.8,,229.0,13.7,50.0,1014.6,,Brest
2022-11-28,9.7,7.3,13.2,7.1,,270.0,16.2,50.0,1013.5,,Brest
2022-11-29,7.9,3.4,12.9,4.6,,252.0,5.7,20.4,1020.0,,Brest
2022-11-30,7.6,3.0,11.5,0.0,,118.0,13.0,30.0,1021.9,,Brest
2022-12-01,4.3,1.2,9.6,0.0,,62.0,9.2,22.0,1027.0,,Brest
2022-12-02,4.6,1.1,8.0,0.0,,68.0,10.1,28.0,1023.0,,Brest
2022-12-03,5.4,3.1,6.5,2.0,,57.0,16.5,59.0,1016.6,,Brest
2022-12-04,4.2,3.2,5.5,0.0,,90.0,14.4,31.0,1012.9,,Brest
2022-12-05,3.8,1.9,8.2,0.0,,81.0,14.0,33.0,1019.0,,Brest
2022-12-06,3.7,-0.8,8.4,0.0,,62.0,13.7,35.0,1021.0,,Brest
2022-12-07,5.1,2.0,8.4,0.0,,53.0,6.5,21.0,1020.9,,Brest
2022-12-08,4.1,0.2,7.8,0.2,,53.0,10.6,35.0,1011.5,,Brest
2022-12-09,1.1,-3.6,5.1,0.0,,40.0,6.1,18.0,1008.6,,Brest
2022-12-10,1.1,-3.3,7.1,0.0,,168.0,8.5,24.0,1012.2,,Brest
2022-12-11,1.4,-1.5,3.4,4.7,,181.0,8.1,24.0,1008.5,,Brest
2022-12-12,1.6,-1.1,5.4,1.0,,109.0,12.1,35.0,1005.7,,Brest
2022-12-13,1.4,-1.1,3.5,9.7,,90.0,13.6,38.9,1000.7,,Brest
2022-12-14,2.6,1.3,3.4,17.3,,70.0,28.0,54.0,999.7,,Brest
2022-12-15,4.2,2.5,5.7,1.2,,56.0,27.2,61.0,1006.8,,Brest
2022-12-16,2.6,-0.8,8.2,0.5,,62.0,8.7,27.8,1017.4,,Brest
2022-12-17,0.7,-2.2,4.7,0.0,,145.0,11.8,28.0,1021.1,,Brest
2022-12-18,7.8,0.1,13.0,48.0,,172.0,33.8,81.0,1012.3,,Brest
2022-12-19,13.4,12.0,14.4,51.3,,193.0,41.2,77.8,1008.0,,Brest
2022-12-20,10.1,7.5,13.8,11.2,,224.0,14.2,68.0,1009.6,,Brest
2022-12-21,11.5,7.3,13.1,0.5,,216.0,24.3,65.0,1007.9,,Brest
2022-12-22,13.0,12.0,13.7,13.3,,238.0,30.7,67.0,1008.6,,Brest
2022-12-23,12.9,12.1,13.6,10.8,,230.0,32.3,67.0,1008.3,,Brest
2022-12-24,11.6,10.7,12.4,1.0,,210.0,23.8,46.0,1011.6,,Brest
2022-12-25,10.8,9.8,11.5,7.3,,199.0,20.1,42.0,1009.3,,Brest
2022-12-26,7.9,5.2,11.2,3.6,,258.0,12.3,46.0,1021.4,,Brest
2022-12-27,9.6,5.0,11.6,0.8,,218.0,25.3,63.0,1024.0,,Brest
2022-12-28,11.0,9.7,12.4,9.9,,219.0,38.5,74.0,1008.7,,Brest
2022-12-29,8.5,6.8,10.9,15.0,,239.0,21.6,63.0,1008.9,,Brest
2022-12-30,11.7,7.6,13.3,30.0,,208.0,35.5,81.0,1000.2,,Brest
2022-12-31,12.9,10.7,13.6,27.0,,208.0,45.9,93.0,1003.6,,Brest
2023-01-01,10.0,7.8,12.3,14.2,,214.0,18.6,57.0,1010.2,,Brest
2023-01-02,8.0,4.7,11.1,4.3,,206.0,13.0,46.3,1018.6,,Brest
2023-01-03,11.3,9.0,12.6,14.6,,210.0,34.8,70.0,1022.4,,Brest
2023-01-04,12.6,12.3,12.8,4.4,,240.0,31.2,70.0,1024.2,,Brest
2023-01-05,11.9,11.4,12.3,1.1,,222.0,26.3,55.5,1024.3,,Brest
2023-01-06,12.1,11.6,12.5,3.9,,209.0,35.6,65.0,1016.7,,Brest
2023-01-07,10.4,7.0,12.5,10.4,,211.0,38.3,81.0,1003.0,,Brest
2023-01-08,8.6,7.0,10.0,6.6,,237.0,28.9,76.0,998.4,,Brest
2023-01-09,7.9,6.0,10.0,0.0,,279.0,22.7,72.0,1011.6,,Brest
2023-01-10,11.6,8.1,12.9,9.8,,220.0,34.4,76.0,1014.1,,Brest
2023-01-11,10.5,7.7,12.9,3.3,,251.0,26.2,63.0,1018.3,,Brest
2023-01-12,11.1,9.9,11.8,7.3,,241.0,36.3,76.0,1014.8,,Brest
2023-01-13,9.7,7.5,12.3,10.2,,252.0,18.9,55.0,1018.5,,Brest
2023-01-14,10.0,5.6,12.8,13.3,,242.0,31.2,100.0,1009.0,,Brest
2023-01-15,7.6,5.7,9.5,12.0,,253.0,29.2,100.0,1007.0,,Brest
2023-01-16,5.8,4.1,9.4,19.1,,281.0,20.9,81.0,991.9,,Brest
2023-01-17,4.2,2.5,6.3,13.5,,333.0,17.0,65.0,988.5,,Brest
2023-01-18,4.0,0.5,7.4,8.4,10.0,320.0,15.7,54.0,1004.8,,Brest
2023-01-19,3.6,1.2,5.2,4.3,,7.0,11.3,37.0,1010.1,,Brest
2023-01-20,3.3,-1.7,8.1,3.8,,185.0,9.2,22.0,1021.8,,Brest
2023-01-21,3.8,-0.5,8.1,0.0,,86.0,11.2,29.6,1030.1,,Brest
2023-01-22,1.9,-0.2,5.4,0.0,,151.0,10.9,26.0,1034.5,,Brest
2023-01-23,1.6,-2.6,6.4,0.0,,98.0,9.4,33.0,1035.9,,Brest
2023-01-24,5.1,0.8,7.6,0.0,,50.0,15.0,46.0,1036.6,,Brest
2023-01-25,5.7,4.1,8.6,0.5,,16.0,9.1,31.0,1035.1,,Brest
2023-01-26,7.4,5.9,9.4,3.3,,25.0,23.1,61.0,1029.8,,Brest
2023-01-27,5.6,3.5,7.5,1.0,,22.0,13.5,37.0,1030.3,,Brest
2023-01-28,5.7,4.3,7.8,0.0,,21.0,9.0,30.0,1032.5,,Brest
2023-01-29,5.4,3.9,7.0,0.1,,192.0,8.9,22.0,1031.8,,Brest
2023-01-30,7.9,3.5,11.1,0.5,,298.0,7.8,25.9,1030.0,,Brest
2023-01-31,7.9,2.9,12.5,1.3,,284.0,9.1,31.0,1031.9,,Brest
2023-02-01,8.4,6.6,10.5,0.0,,284.0,9.4,29.6,1033.1,,Brest
2023-02-02,8.3,7.1,9.9,0.0,,243.0,9.0,31.0,1034.4,,Brest
2023-02-03,8.4,5.9,9.6,0.6,,243.0,8.2,24.0,1037.4,,Brest
2023-02-04,7.3,6.6,8.5,0.0,,149.0,5.1,22.2,1041.0,,Brest
2023-02-05,7.6,4.0,11.4,0.0,,357.0,9.1,27.8,1044.0,,Brest
2023-02-06,5.1,1.0,10.4,0.0,,74.0,14.8,31.0,1039.7,,Brest
2023-02-07,3.6,-2.1,8.4,0.0,,53.0,17.6,46.0,1035.7,,Brest
2023-02-08,3.2,-3.1,11.0,0.0,,66.0,5.2,20.4,1034.4,,Brest
2023-02-09,7.4,0.1,12.2,0.0,,279.0,6.3,18.5,1034.9,,Brest
2023-02-10,8.6,6.0,12.1,0.3,,199.0,7.3,24.0,1039.0,,Brest
2023-02-11,7.8,5.0,11.6,0.0,,91.0,10.4,30.0,1036.7,,Brest
2023-02-12,7.4,0.6,15.0,0.0,,120.0,11.5,33.0,1033.0,,Brest
2023-02-13,7.8,2.1,13.4,0.0,,165.0,16.0,37.0,1030.8,,Brest
2023-02-14,9.5,5.1,15.4,0.0,,150.0,16.4,37.0,1027.7,,Brest
2023-02-15,10.0,6.8,14.6,2.0,,191.0,17.2,35.0,1024.8,,Brest
2023-02-16,10.9,9.4,12.5,3.7,,232.0,19.3,46.0,1025.7,,Brest
2023-02-17,10.9,10.1,12.3,2.8,,251.0,14.9,44.5,1029.9,,Brest
2023-02-18,10.3,9.7,11.5,0.9,,250.0,14.3,33.0,1030.0,,Brest
2023-02-19,8.8,4.9,11.1,0.5,,319.0,7.9,25.9,1031.4,,Brest
2023-02-20,7.5,3.9,11.0,0.0,,102.0,6.5,24.0,1027.7,,Brest
2023-02-21,6.4,1.4,10.2,0.0,,276.0,6.7,24.1,1017.9,,Brest
2023-02-22,7.4,2.1,10.1,2.0,,303.0,15.1,46.0,1016.4,,Brest
2023-02-23,5.1,-0.2,9.0,2.3,,15.0,16.5,54.0,1016.7,,Brest
2023-02-24,7.6,6.4,9.1,3.0,,39.0,25.3,57.0,1013.2,,Brest
2023-02-25,6.4,4.9,9.3,0.0,,60.0,22.3,55.0,1013.9,,Brest
2023-02-26,4.8,2.8,8.1,0.0,,60.0,19.0,55.0,1023.0,,Brest
2023-02-27,4.3,1.6,8.3,0.0,,51.0,20.7,55.0,1028.6,,Brest
2023-02-28,5.1,1.8,8.1,0.5,,28.0,13.2,39.0,1031.0,,Brest
2023-03-01,3.8,-1.4,7.4,7.6,,47.0,18.2,50.0,1027.2,,Brest
2023-03-02,4.1,-2.1,9.1,0.0,,6.0,9.3,30.0,1024.4,,Brest
2023-03-03,5.9,2.7,8.4,0.0,,36.0,16.8,42.0,1026.5,,Brest
2023-03-04,5.4,2.6,8.5,0.0,,55.0,12.3,33.3,1028.4,,Brest
2023-03-05,4.9,3.4,6.2,0.0,,64.0,7.8,29.6,1021.3,,Brest
2023-03-06,4.9,2.8,7.6,2.0,,235.0,8.7,33.0,1011.9,,Brest
2023-03-07,7.4,4.7,10.1,16.6,,215.0,17.3,44.0,1001.6,,Brest
2023-03-08,11.7,8.2,12.6,26.4,,229.0,34.3,68.0,991.3,,Brest
2023-03-09,11.2,9.7,12.0,1.5,,222.0,37.5,85.0,993.8,,Brest
2023-03-10,6.3,3.8,11.5,14.7,,326.0,26.6,85.0,1004.1,,Brest
2023-03-11,10.1,3.7,13.2,13.5,,246.0,17.2,44.0,1008.2,,Brest
2023-03-12,11.2,10.0,12.5,8.7,,219.0,26.0,61.0,1011.2,,Brest
2023-03-13,11.6,10.1,13.3,10.4,,220.0,40.2,78.0,997.3,,Brest
2023-03-14,8.1,4.4,11.9,4.8,,290.0,23.4,80.0,1011.3,,Brest
2023-03-15,8.2,3.3,11.7,1.0,,188.0,17.6,46.0,1015.8,,Brest
2023-03-16,10.9,9.0,14.0,2.5,,191.0,25.6,54.0,1006.1,,Brest
2023-03-17,11.5,9.8,13.8,8.4,,192.0,25.7,61.0,1002.7,,Brest
2023-03-18,10.2,7.2,12.6,1.6,,261.0,14.5,35.0,1006.9,,Brest
2023-03-19,9.4,5.1,12.5,1.3,,278.0,12.8,35.0,1020.2,,Brest
2023-03-20,10.8,8.4,13.0,0.5,,195.0,23.1,54.0,1018.9,,Brest
2023-03-21,11.4,10.5,12.9,4.9,,217.0,30.8,59.0,1012.8,,Brest
2023-03-22,11.7,10.8,13.2,12.2,,213.0,39.5,72.0,1004.3,,Brest
2023-03-23,11.1,9.7,12.1,2.0,,216.0,32.6,81.0,1000.8,,Brest
2023-03-24,10.5,8.0,12.7,23.9,,233.0,34.6,81.0,1005.1,,Brest
2023-03-25,10.1,8.4,13.2,7.4,,226.0,25.9,55.5,1010.7,,Brest
2023-03-26,9.8,5.1,13.4,0.0,,,,,,,Brest
2023-03-27,9.7,3.6,14.5,4.1,,263.0,7.8,31.5,1024.5,,Brest
2023-03-28,10.7,9.0,12.5,6.0,,186.0,28.8,63.0,1018.0,,Brest
2023-03-29,12.2,11.2,13.2,8.8,,203.0,30.6,65.0,1011.1,,Brest
2023-03-30,12.1,11.5,13.7,10.1,,215.0,38.8,93.0,1007.7,,Brest
2023-03-31,11.6,10.6,13.3,11.2,,253.0,43.3,96.0,1002.4,,Brest
2023-04-01,10.2,8.3,12.6,7.1,,295.0,22.8,54.0,1013.1,,Brest
2023-04-02,9.7,6.1,13.0,3.8,,1.0,17.3,39.0,1026.1,,Brest
2023-04-03,8.7,4.5,13.6,0.0,,71.0,13.2,37.0,1026.4,,Brest
2023-04-04,7.7,1.6,14.5,0.0,,69.0,8.2,42.0,1025.7,,Brest
2023-04-05,8.1,3.1,11.8,2.0,,204.0,10.7,28.0,1023.1,,Brest
2023-04-06,10.5,6.6,14.3,4.3,,291.0,13.5,33.0,1020.0,,Brest
2023-04-07,9.2,1.7,16.8,0.0,,70.0,8.0,31.0,1020.6,,Brest
2023-04-08,10.4,4.7,17.1,0.0,,127.0,14.8,42.0,1021.7,,Brest
2023-04-09,11.7,8.1,16.6,0.8,,163.0,18.5,41.0,1019.2,,Brest
2023-04-10,11.8,8.9,14.6,6.1,,240.0,25.9,55.0,1016.6,,Brest
2023-04-11,9.2,2.0,11.5,21.8,,229.0,24.2,81.0,1013.9,,Brest
2023-04-12,6.4,5.2,11.7,23.9,,262.0,26.3,68.5,1005.0,,Brest
2023-04-13,8.2,5.4,11.9,3.0,,274.0,19.2,47.0,1009.1,,Brest
2023-04-14,10.3,7.6,12.8,0.0,,264.0,27.7,74.0,1004.1,,Brest
2023-04-15,9.9,6.2,14.7,4.3,,327.0,12.2,33.0,1020.9,,Brest
2023-04-16,10.6,5.6,16.5,0.0,,163.0,10.5,30.0,1026.4,,Brest
2023-04-17,11.8,4.4,18.4,0.0,,46.0,14.5,42.0,1025.2,,Brest
2023-04-18,9.9,7.1,14.4,0.0,,55.0,22.0,50.0,1023.3,,Brest
2023-04-19,11.3,6.6,16.4,0.0,,47.0,18.0,37.0,1018.5,,Brest
2023-04-20,11.4,8.0,16.2,0.3,,64.0,23.5,50.0,1015.7,,Brest
2023-04-21,8.8,1.6,13.7,0.0,,56.0,13.2,37.0,1010.2,,Brest
2023-04-22,10.6,7.5,14.6,4.4,,175.0,22.3,70.0,1004.7,,Brest
2023-04-23,10.7,9.2,12.8,5.6,,267.0,19.9,50.0,1005.3,,Brest
2023-04-24,9.0,4.5,13.2,0.4,,270.0,13.9,39.0,1013.6,,Brest
2023-04-25,9.3,4.0,13.2,0.5,,136.0,12.6,35.0,1015.5,,Brest
2023-04-26,11.3,8.9,14.0,0.0,,193.0,14.4,28.0,1014.1,,Brest
2023-04-27,12.3,8.0,15.2,1.0,,184.0,19.4,44.0,1012.8,,Brest
2023-04-28,12.8,10.6,16.9,3.8,,294.0,11.5,37.0,1015.4,,Brest
2023-04-29,12.9,9.9,17.6,0.0,,36.0,10.2,26.0,1019.9,,Brest
2023-04-30,13.1,11.3,16.6,0.3,,307.0,8.3,27.8,1021.4,,Brest
2023-05-01,12.2,9.1,16.2,0.0,,309.0,11.1,31.0,1022.4,,Brest
2023-05-02,12.9,3.9,21.2,0.0,,103.0,8.4,28.0,1023.4,,Brest
2023-05-03,15.9,10.9,21.8,0.0,,93.0,18.9,50.0,1017.6,,Brest
2023-05-04,14.1,12.9,19.1,0.0,,186.0,24.5,57.0,1011.6,,Brest
2023-05-05,14.3,12.8,17.1,5.3,,207.0,27.3,54.0,1014.3,,Brest
2023-05-06,13.8,12.9,16.0,30.2,,207.0,22.9,52.0,1012.7,,Brest
2023-05-07,13.1,11.3,16.0,10.7,,310.0,8.2,27.8,1019.5,,Brest
2023-05-08,13.4,11.0,15.1,4.3,,203.0,20.0,41.0,1020.5,,Brest
2023-05-09,13.2,11.2,16.1,15.0,,268.0,18.6,61.0,1016.4,,Brest
2023-05-10,12.1,10.1,15.2,2.0,,278.0,16.5,39.0,1019.4,,Brest
2023-05-11,11.4,7.7,15.5,0.2,,299.0,12.6,37.0,1019.2,,Brest
2023-05-12,11.9,8.9,15.1,0.6,,357.0,14.3,42.0,1021.9,,Brest
2023-05-13,12.2,9.9,14.7,0.0,,25.0,18.4,41.0,1025.1,,Brest
2023-05-14,12.4,6.7,17.5,0.3,,337.0,10.4,28.0,1023.5,,Brest
2023-05-15,12.2,9.2,14.5,0.5,,347.0,20.0,55.0,1022.8,,Brest
2023-05-16,11.7,7.1,16.5,0.0,,13.0,13.0,39.0,1026.8,,Brest
2023-05-17,12.5,6.3,18.6,0.0,,23.0,12.7,37.0,1028.8,,Brest
2023-05-18,12.1,5.6,17.4,0.0,,12.0,12.5,33.0,1028.6,,Brest
2023-05-19,12.9,10.0,17.0,0.3,,4.0,14.3,37.0,1027.7,,Brest
2023-05-20,12.7,8.8,16.4,0.2,,22.0,17.3,44.0,1023.8,,Brest
2023-05-21,13.6,8.8,17.8,0.3,,24.0,17.0,46.0,1020.6,,Brest
2023-05-22,13.9,7.3,18.3,0.3,,16.0,17.8,52.0,1021.6,,Brest
2023-05-23,14.1,10.5,20.3,0.3,,25.0,19.2,54.0,1024.9,,Brest
2023-05-24,13.9,9.3,19.1,0.0,,24.0,15.9,41.0,1026.2,,Brest
2023-05-25,14.4,9.4,19.2,0.5,,30.0,20.6,59.0,1026.5,,Brest
2023-05-26,13.4,10.5,17.2,0.0,,48.0,24.9,52.0,1026.8,,Brest
2023-05-27,14.9,10.1,20.4,0.3,,45.0,20.1,41.0,1022.7,,Brest
2023-05-28,15.1,10.4,20.5,0.2,,37.0,19.5,50.0,1020.0,,Brest
2023-05-29,14.5,11.7,18.0,0.0,,47.0,28.4,54.0,1021.0,,Brest
2023-05-30,14.3,10.9,18.3,0.0,,50.0,28.3,57.0,1023.0,,Brest
2023-05-31,14.0,11.5,18.4,0.0,,54.0,26.0,52.0,1021.9,,Brest
2023-06-01,15.4,12.3,20.6,0.0,,49.0,23.3,46.0,1019.5,,Brest
2023-06-02,14.2,11.2,19.6,0.0,,51.0,27.7,52.0,1019.4,,Brest
2023-06-03,14.1,9.8,19.7,0.0,,53.0,22.8,48.0,1019.3,,Brest
2023-06-04,16.8,11.1,22.5,0.0,,46.0,18.5,48.0,1018.7,,Brest
2023-06-05,16.2,11.5,21.5,0.0,,44.0,19.9,42.0,1019.4,,Brest
2023-06-06,16.0,11.6,22.7,0.0,,50.0,20.9,38.9,1018.5,,Brest
2023-06-07,17.7,11.7,25.0,0.0,,51.0,20.6,39.0,1015.5,,Brest
2023-06-08,19.9,15.8,29.3,0.0,,82.0,16.9,52.0,1010.1,,Brest
2023-06-09,19.2,16.3,23.6,5.3,,76.0,11.3,42.0,1007.7,,Brest
2023-06-10,19.1,16.9,23.0,19.8,,205.0,14.1,40.8,1012.5,,Brest
2023-06-11,17.1,13.6,20.7,0.0,,267.0,10.3,28.0,1016.4,,Brest
2023-06-12,15.5,12.3,21.1,1.3,,7.0,10.2,35.2,1016.4,,Brest
2023-06-13,16.7,13.5,22.3,0.0,,347.0,12.1,42.6,1014.0,,Brest
2023-06-14,16.3,13.5,21.4,0.3,,325.0,11.2,31.5,1016.8,,Brest
2023-06-15,17.0,12.8,22.5,0.0,,318.0,10.3,31.0,1019.9,,Brest
2023-06-16,18.7,14.8,24.2,0.0,,347.0,7.8,24.0,1018.6,,Brest
2023-06-17,18.9,14.3,24.4,0.3,,342.0,6.5,28.0,1013.8,,Brest
2023-06-18,17.8,14.8,21.4,0.0,,194.0,11.5,33.0,1010.0,,Brest
2023-06-19,18.4,14.8,23.3,0.8,,184.0,11.8,39.0,1010.2,,Brest
2023-06-20,18.1,15.5,21.3,1.4,,222.0,13.7,50.0,1009.3,,Brest
2023-06-21,18.7,15.3,23.6,0.3,,213.0,13.4,35.0,1016.6,,Brest
2023-06-22,17.4,12.4,22.7,0.3,,347.0,10.3,29.6,1021.4,,Brest
2023-06-23,18.1,11.4,23.5,0.3,,216.0,11.7,33.0,1026.0,,Brest
2023-06-24,21.1,11.1,29.0,0.3,,135.0,12.9,42.0,1022.5,,Brest
2023-06-25,18.8,15.0,26.5,0.0,,236.0,16.2,41.0,1017.1,,Brest
2023-06-26,16.2,10.7,21.2,0.3,,283.0,10.9,31.0,1024.2,,Brest
2023-06-27,16.2,11.0,20.5,0.0,,233.0,9.7,28.0,1024.3,,Brest
2023-06-28,18.1,16.3,21.3,0.0,,240.0,10.5,26.0,1020.5,,Brest
2023-06-29,16.4,12.4,19.0,2.5,,328.0,16.9,50.0,1020.3,,Brest
2023-06-30,15.4,9.5,18.1,0.0,,251.0,15.4,37.0,1018.0,,Brest
2023-07-01,17.0,14.8,20.4,7.1,,283.0,19.0,41.0,1014.6,,Brest
2023-07-02,15.6,10.8,19.4,0.3,,266.0,11.4,33.0,1017.6,,Brest
2023-07-03,16.1,11.3,20.3,1.5,,268.0,11.2,42.0,1017.7,,Brest
2023-07-04,14.7,11.1,19.0,2.5,,225.0,12.6,42.0,1013.9,,Brest
2023-07-05,15.2,10.2,20.2,2.8,,268.0,12.6,42.0,1017.5,,Brest
2023-07-06,15.8,8.7,21.0,0.2,,187.0,15.8,44.0,1017.0,,Brest
2023-07-07,20.7,14.2,27.4,0.0,,164.0,18.0,46.0,1012.5,,Brest
2023-07-08,19.2,16.7,26.6,0.3,,199.0,19.8,44.0,1014.2,,Brest
2023-07-09,18.4,16.0,21.6,1.0,,195.0,21.3,48.0,1019.3,,Brest
2023-07-10,18.4,15.0,22.4,0.3,,194.0,28.9,67.0,1019.5,,Brest
2023-07-11,17.2,15.0,19.9,1.0,,228.0,22.6,55.0,1013.9,,Brest
2023-07-12,15.9,10.9,20.2,3.3,,254.0,15.6,42.0,1017.4,,Brest
2023-07-13,17.1,15.0,21.0,0.5,,239.0,15.3,37.0,1019.8,,Brest
2023-07-14,17.4,15.7,19.4,2.0,,194.0,29.2,72.0,1007.7,,Brest
2023-07-15,16.6,15.2,18.4,3.5,,227.0,35.7,81.0,1005.8,,Brest
2023-07-16,15.9,13.6,19.3,11.7,,238.0,20.6,50.0,1014.6,,Brest
2023-07-17,15.9,11.8,20.6,1.5,,259.0,11.2,28.0,1020.9,,Brest
2023-07-18,16.4,9.4,22.2,0.0,,287.0,10.8,37.0,1019.7,,Brest
2023-07-19,16.4,12.9,20.1,0.5,,276.0,12.9,33.0,1020.0,,Brest
