time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-06-02,Rennes,ind_bretagne.2022-06-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-02T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.1,12.4,26.2,0,,59,13,,1016.1,
2022-06-03,Rennes,ind_bretagne.2022-06-03 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-06-03T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.2,13.2,24.7,0,,30,8.3,,1013.4,
2022-06-04,Rennes,ind_bretagne.2022-06-04 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-04T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.9,13.5,26.4,39.4,,221,9.2,,1014.2,
2022-06-05,Rennes,ind_bretagne.2022-06-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-05T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.8,12.9,21,0,,247,14.1,,1017.1,
2022-06-06,Rennes,ind_bretagne.2022-06-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-06T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.8,10,20.2,0.3,,201,12.3,,1017.9,
2022-06-07,Rennes,ind_bretagne.2022-06-07 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-07T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.8,13.8,21.3,1.3,,218,16.1,,1015.6,
2022-06-08,Rennes,ind_bretagne.2022-06-08 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-08T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.8,14.9,22.4,3,,259,17.8,,1011.5,
2022-06-09,Rennes,ind_bretagne.2022-06-09 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-09T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.1,11.7,23.3,0,,242,12,,1019.6,
2022-06-10,Rennes,ind_bretagne.2022-06-10 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-10T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18,13,22.1,0.3,,212,12,,1022.6,
2022-06-11,Rennes,ind_bretagne.2022-06-11 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-11T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.5,14.7,24.4,0,,342,9.3,,1024.1,
2022-06-12,Rennes,ind_bretagne.2022-06-12 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-12T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.5,10.6,22.2,0.3,,348,14.1,,1025.8,
2022-06-13,Rennes,ind_bretagne.2022-06-13 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-13T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.4,8.9,23.8,0,,0,11.6,,1025.1,
2022-06-14,Rennes,ind_bretagne.2022-06-14 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-06-14T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.4,9,27.4,0.3,,26,10.7,33,1018.9,
2022-06-15,Rennes,ind_bretagne.2022-06-15 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-06-15T02:00:00Z,Air Breizh,EPCI,243500139,2,1,4,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.3,12.5,29.5,0,,335,11.2,33,1016.9,
2022-06-16,Rennes,ind_bretagne.2022-06-16 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-06-16T02:00:00Z,Air Breizh,EPCI,243500139,1,1,4,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22,11.9,30.3,0,,6,9.9,30,1021.2,
2022-06-17,Rennes,ind_bretagne.2022-06-17 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-06-17T02:00:00Z,Air Breizh,EPCI,243500139,2,1,4,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),26.3,14.8,36.9,0,,137,5.8,30,1020.7,
2022-06-18,Rennes,ind_bretagne.2022-06-18 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-06-18T02:00:00Z,Air Breizh,EPCI,243500139,2,1,4,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),25.3,16.8,37.8,0,,357,13.2,63,1013.9,
2022-06-19,Rennes,ind_bretagne.2022-06-19 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-19T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.2,14.7,24.8,2.3,,13,16.5,35,1008.8,
2022-06-20,Rennes,ind_bretagne.2022-06-20 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-06-20T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.6,13.7,25.2,1,,14,11.7,31.5,1013.1,
2022-06-21,Rennes,ind_bretagne.2022-06-21 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-06-21T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.8,16.1,26.5,0,,0,10.3,30,1011.5,
2022-06-22,Rennes,ind_bretagne.2022-06-22 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-06-22T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19,14.5,25.8,7.6,,343,8.2,28,1010,
2022-06-23,Rennes,ind_bretagne.2022-06-23 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-23T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.8,16.4,25,24.6,,217,10.8,37,1010.5,
2022-06-24,Rennes,ind_bretagne.2022-06-24 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-24T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.7,16.1,23,0,,206,17.4,54,1008.4,
2022-06-25,Rennes,ind_bretagne.2022-06-25 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-25T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.6,11.9,20.8,1.5,,204,15.4,52,1010.3,
2022-06-26,Rennes,ind_bretagne.2022-06-26 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-22T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16,10.3,22.1,2,,200,13,46,1014.1,
2022-06-27,Rennes,ind_bretagne.2022-06-27 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-27T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.6,9.3,20.5,0.3,,242,9.7,42,1019.2,
2022-06-28,Rennes,ind_bretagne.2022-06-28 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-28T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.3,8.9,22.4,0,,211,12.7,42,1019.9,
2022-06-29,Rennes,ind_bretagne.2022-06-29 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-29T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.7,12.8,21.1,0.8,,222,14.2,39,1014.3,
2022-06-30,Rennes,ind_bretagne.2022-06-30 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-06-30T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),14,10.3,20.1,0.5,,234,10.3,33,1014.7,
2022-07-01,Rennes,ind_bretagne.2022-07-01 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-01T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),15.4,8.3,21,4.3,,216,8.8,31,1020.2,
2022-07-02,Rennes,ind_bretagne.2022-07-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-02T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.8,8.6,24,0,,269,9,39,1020.8,
2022-07-03,Rennes,ind_bretagne.2022-07-03 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-03T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.2,9.9,23.1,0,,318,11.9,39,1022.5,
2022-07-04,Rennes,ind_bretagne.2022-07-04 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-04T02:00:00Z,Air Breizh,EPCI,243500139,2,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.3,9.6,22.5,0.3,,334,12.8,41,1023.8,
2022-07-05,Rennes,ind_bretagne.2022-07-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-05T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),16.9,10.7,23.1,0,,330,14.5,42,1026.1,
2022-07-06,Rennes,ind_bretagne.2022-07-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-06T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19,10.8,26.2,0.3,,344,12.9,39,1028.4,
2022-07-07,Rennes,ind_bretagne.2022-07-07 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-07T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.4,12.3,23.7,0,,331,15.4,39,1029.3,
2022-07-08,Rennes,ind_bretagne.2022-07-08 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-08T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.3,11.9,27.4,0,,19,13.9,41,1031.9,
2022-07-09,Rennes,ind_bretagne.2022-07-09 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-08T02:00:00Z,Air Breizh,EPCI,243500139,0,0,0,0,0,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.2,12.5,30.2,0,,352,13.7,44,1028.7,
2022-07-10,Rennes,ind_bretagne.2022-07-10 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-10T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.7,13.5,29.4,0,,52,13.4,37,1024.8,
2022-07-11,Rennes,ind_bretagne.2022-07-11 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-11T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),24.8,17.2,32.1,0,,78,14.7,41,1021,
2022-07-12,Rennes,ind_bretagne.2022-07-12 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-12T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),26.2,15.5,34.4,0,,93,6.8,31,1022,
2022-07-13,Rennes,ind_bretagne.2022-07-13 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-07-13T02:00:00Z,Air Breizh,EPCI,243500139,2,1,4,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),25.9,16.5,36.3,0,,314,10.1,35,1021.5,
2022-07-14,Rennes,ind_bretagne.2022-07-14 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-14T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.1,15.7,29.8,0,,338,16.6,42,1022.2,
2022-07-15,Rennes,ind_bretagne.2022-07-15 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-15T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.4,11.8,29.3,0,,6,12.1,35.2,1022.8,
2022-07-16,Rennes,ind_bretagne.2022-07-16 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-16T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),23.4,13.3,31.3,0,,43,12.4,38.9,1022.4,
2022-07-17,Rennes,ind_bretagne.2022-07-17 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-17T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),26.2,15.8,34.2,0,,96,13.4,44,1022.2,
2022-07-18,Rennes,ind_bretagne.2022-07-18 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-18T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),30.8,19.9,40.5,0,,106,13,44,1017.3,
2022-07-19,Rennes,ind_bretagne.2022-07-19 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-19T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),25.4,20.2,38.9,0,,175,18.8,44,1012.7,
2022-07-20,Rennes,ind_bretagne.2022-07-20 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-20T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.4,17.7,26.5,0.5,,237,13.9,37,1018.4,
2022-07-21,Rennes,ind_bretagne.2022-07-21 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-21T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.1,12.9,27.3,0,,316,10.2,30,1021.9,
2022-07-22,Rennes,ind_bretagne.2022-07-22 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-22T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.6,15.8,25.6,0,,336,14.9,33,1018.8,
2022-07-23,Rennes,ind_bretagne.2022-07-23 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-23T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.2,11.6,28.7,0,,266,7.5,26,1021.1,
2022-07-24,Rennes,ind_bretagne.2022-07-24 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-24T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),23.2,14.2,32.6,0,,221,11,37,1017,
2022-07-25,Rennes,ind_bretagne.2022-07-25 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-25T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.3,16.7,27.6,0,,266,16.1,46,1016.2,
2022-07-26,Rennes,ind_bretagne.2022-07-26 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-26T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.5,16.4,24,0,,323,12.9,37,1020.6,
2022-07-27,Rennes,ind_bretagne.2022-07-27 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-27T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.9,9.2,24.3,0,,339,8.2,41,1019.2,
2022-07-28,Rennes,ind_bretagne.2022-07-28 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-28T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.6,13.5,28.1,0,,333,10.4,41,1014.9,
2022-07-29,Rennes,ind_bretagne.2022-07-29 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-29T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.5,16.4,29.5,0,,337,9.4,37,1016.8,
2022-07-30,Rennes,ind_bretagne.2022-07-30 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-07-30T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.5,13.9,29.6,0,,318,11.1,37,1020.8,
2022-07-31,Rennes,ind_bretagne.2022-07-31 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-07-31T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.1,17.8,28.3,0,,321,11.4,35,1021.1,
2022-08-01,Rennes,ind_bretagne.2022-08-01 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-01T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),21.3,18,27.6,0,,337,10,28,1020.5,
2022-08-02,Rennes,ind_bretagne.2022-08-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-02T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),23.3,14.8,32.2,0,,305,6.6,33,1018.6,
2022-08-03,Rennes,ind_bretagne.2022-08-03 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-03T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.7,16.9,32.7,0,,341,11.3,31,1015,
2022-08-04,Rennes,ind_bretagne.2022-08-04 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-04T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.6,17.4,26.3,0,,343,18.2,39,1016.4,
2022-08-05,Rennes,ind_bretagne.2022-08-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-05T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.2,10.9,24.4,0,,338,17.5,48,1021.9,
2022-08-06,Rennes,ind_bretagne.2022-08-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-06T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.4,9.5,27.1,0,,28,15.2,42,1025.8,
2022-08-07,Rennes,ind_bretagne.2022-08-07 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-08-07T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.9,10.9,28.3,0,,24,15.2,46,1023.7,
2022-08-08,Rennes,ind_bretagne.2022-08-08 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-08-08T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),22.6,13.6,30.3,0,,30,15.6,41,1023.4,
2022-08-09,Rennes,ind_bretagne.2022-08-09 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-08-09T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),23.8,15.3,31.8,0,,26,15.3,40.8,1023.9,
2022-08-10,Rennes,ind_bretagne.2022-08-10 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-08-10T02:00:00Z,Air Breizh,EPCI,243500139,1,1,4,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),24,13.9,34.3,0,,29,13.8,42,1020.6,
2022-08-11,Rennes,ind_bretagne.2022-08-11 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-08-11T02:00:00Z,Air Breizh,EPCI,243500139,1,1,4,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),26.6,14.8,35.4,0,,56,13.6,46,1017,
2022-08-12,Rennes,ind_bretagne.2022-08-12 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-08-12T02:00:00Z,Air Breizh,EPCI,243500139,2,1,4,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),26.1,14.2,35.3,0,,21,9.5,46,1014.5,
2022-08-13,Rennes,ind_bretagne.2022-08-13 02:00:00+02.243500139,4,Mauvais,#FF5050,2022-08-13T02:00:00Z,Air Breizh,EPCI,243500139,2,1,4,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),26.7,15,36.3,0,,71,9.6,37,1010.7,
2022-08-14,Rennes,ind_bretagne.2022-08-14 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-08-14T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,3,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),19.8,18.3,33.7,5.8,,204,10.1,39,1007.3,
2022-08-15,Rennes,ind_bretagne.2022-08-15 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-08-15T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.4,16.8,26.5,5.6,,225,11.4,31,1006.2,
2022-08-16,Rennes,ind_bretagne.2022-08-16 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-08-16T02:00:00Z,Air Breizh,EPCI,243500139,2,1,3,1,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.8,8,26.3,0,,179,12.3,33,1007.2,
2022-08-17,Rennes,ind_bretagne.2022-08-17 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-17T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),17.9,13.9,25.4,7.6,,333,7.7,33,1010.3,
2022-08-18,Rennes,ind_bretagne.2022-08-18 02:00:00+02.243500139,3,D̩grad̩,#F0E641,2022-08-18T02:00:00Z,Air Breizh,EPCI,243500139,1,1,3,2,2,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),20.6,15.6,25.5,5.3,,322,12.7,39,1016,
2022-08-19,Rennes,ind_bretagne.2022-08-19 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-19T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.6,15.3,23.8,0,,255,11.5,35,1019,
2022-08-20,Rennes,ind_bretagne.2022-08-20 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-08-20T02:00:00Z,Air Breizh,EPCI,243500139,1,1,2,1,1,"-1,71146934","48,10815818","349555,007","6789093,387",2154,POINT (349555.0070453745 6789093.386528317),18.8,12.9,25.6,4.1,,261,5,24,1020.3,
