FID,date_ech,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom
ind_bretagne.2023-05-07 02:00:00+02.200069409,2023-05-07T02:00:00,2,Moyen,#50CCAA,2023-05-07T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-05-06 02:00:00+02.200069409,2023-05-06T02:00:00,2,Moyen,#50CCAA,2023-05-06T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-05-05 02:00:00+02.200069409,2023-05-05T02:00:00,2,Moyen,#50CCAA,2023-05-05T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-05-04 02:00:00+02.200069409,2023-05-04T02:00:00,2,Moyen,#50CCAA,2023-05-04T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-05-03 02:00:00+02.200069409,2023-05-03T02:00:00,3,Dégradé,#F0E641,2023-05-03T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-05-02 02:00:00+02.200069409,2023-05-02T02:00:00,3,Dégradé,#F0E641,2023-05-02T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-05-01 02:00:00+02.200069409,2023-05-01T02:00:00,2,Moyen,#50CCAA,2023-05-01T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-30 02:00:00+02.200069409,2023-04-30T02:00:00,2,Moyen,#50CCAA,2023-04-30T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-29 02:00:00+02.200069409,2023-04-29T02:00:00,2,Moyen,#50CCAA,2023-04-29T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-28 02:00:00+02.200069409,2023-04-28T02:00:00,2,Moyen,#50CCAA,2023-04-28T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-27 02:00:00+02.200069409,2023-04-27T02:00:00,2,Moyen,#50CCAA,2023-04-27T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-26 02:00:00+02.200069409,2023-04-26T02:00:00,2,Moyen,#50CCAA,2023-04-26T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,2,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-25 02:00:00+02.200069409,2023-04-25T02:00:00,2,Moyen,#50CCAA,2023-04-25T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-24 02:00:00+02.200069409,2023-04-24T02:00:00,3,Dégradé,#F0E641,2023-04-24T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-23 02:00:00+02.200069409,2023-04-23T02:00:00,3,Dégradé,#F0E641,2023-04-23T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-22 02:00:00+02.200069409,2023-04-22T02:00:00,2,Moyen,#50CCAA,2023-04-22T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
ind_bretagne.2023-04-21 02:00:00+02.200069409,2023-04-21T02:00:00,3,Dégradé,#F0E641,2023-04-21T02:00:00,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148)
