time,Localisation,FID,code_qual,lib_qual,coul_qual,date_dif,source,type_zone,code_zone,lib_zone,code_no2,code_so2,code_o3,code_pm10,code_pm25,x_wgs84,y_wgs84,x_reg,y_reg,epsg_reg,geom,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
2022-04-25,Rennes,ind_bretagne.2022-04-25 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-04-25T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),12.4,6.9,18,1.5,,2,12,33,1012.6,
2022-04-25,Saint-Brieuc,ind_bretagne.2022-04-25 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-04-25T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.1,6.9,12.9,0,,36,12.8,31,1013.7,
2022-04-25,Vannes,ind_bretagne.2022-04-25 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-04-25T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,2,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),12.5,9,17,1.2,,23,11.6,,1012,
2022-04-26,Brest,ind_bretagne.2022-04-26 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-04-26T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),11.2,5.7,18.1,0,,67,18.1,46,1017.7,
2022-04-26,Quimper,ind_bretagne.2022-04-26 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-04-26T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12.3,6.4,17.9,,,80,14.4,29.6,1017.2,
2022-04-26,Rennes,ind_bretagne.2022-04-26 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-04-26T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),11.7,3.4,18.3,0,,56,12.6,39,1018,
2022-04-26,Saint-Brieuc,ind_bretagne.2022-04-26 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-04-26T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.1,5,13.9,,,67,16.3,42,1018.5,
2022-04-26,Vannes,ind_bretagne.2022-04-26 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-04-26T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),11.1,5,17,0,,62,18.2,,1016.5,
2022-04-27,Brest,ind_bretagne.2022-04-27 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-04-27T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),11.1,7.5,15.6,0,,59,25.1,50,1021.4,
2022-04-27,Quimper,ind_bretagne.2022-04-27 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-04-27T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,2,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12.6,8.3,17.7,,,54,20,37,1020.2,
2022-04-27,Rennes,ind_bretagne.2022-04-27 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-04-27T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.4,7.2,19.2,0,,67,19.3,48,1020.8,
2022-04-27,Saint-Brieuc,ind_bretagne.2022-04-27 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-04-27T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.2,7.1,12.6,,,60,21.6,54,1022.1,
2022-04-27,Vannes,ind_bretagne.2022-04-27 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-04-27T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),12.5,7,18,0,,57,22.8,,1019,
2022-04-28,Brest,ind_bretagne.2022-04-28 02:00:00+02.242900314,3,Dégradé,#F0E641,2022-04-28T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,3,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12.4,9.3,18.6,0,,50,20.9,46,1026.3,
2022-04-28,Quimper,ind_bretagne.2022-04-28 02:00:00+02.200068120,3,Dégradé,#F0E641,2022-04-28T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,3,2,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),14,10.3,20.1,,,45,15.7,29.6,1025.3,
2022-04-28,Rennes,ind_bretagne.2022-04-28 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2022-04-28T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,3,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),15,10.8,20.1,0,,46,13.8,35,1025.2,
2022-04-28,Saint-Brieuc,ind_bretagne.2022-04-28 02:00:00+02.200069409,3,Dégradé,#F0E641,2022-04-28T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,3,3,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.7,9.3,12.8,,,33,15.6,31.5,1026.7,
2022-04-28,Vannes,ind_bretagne.2022-04-28 02:00:00+02.200067932,3,Dégradé,#F0E641,2022-04-28T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,3,2,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),13.4,10,19,0,,33,17.1,,1024.2,
2022-04-29,Brest,ind_bretagne.2022-04-29 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-04-29T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),11.8,7.4,17.1,0.3,,34,16.8,48,1029.7,
2022-04-29,Quimper,ind_bretagne.2022-04-29 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-04-29T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,2,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),13.5,7.8,20.6,,,30,16.3,37,1028.6,
2022-04-29,Rennes,ind_bretagne.2022-04-29 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2022-04-29T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,3,3,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.4,6.5,20.8,0,,344,15,44,1027.8,
2022-04-29,Saint-Brieuc,ind_bretagne.2022-04-29 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-04-29T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),11,9,13.5,,,25,13.6,33.3,1029.6,
2022-04-29,Vannes,ind_bretagne.2022-04-29 02:00:00+02.200067932,3,Dégradé,#F0E641,2022-04-29T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,3,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),12.8,8,19,0,,17,19.8,,1027.2,
2022-04-30,Brest,ind_bretagne.2022-04-30 02:00:00+02.242900314,3,Dégradé,#F0E641,2022-04-30T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,3,2,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),9.9,5.6,14.5,0,,42,15.3,35,1028.4,
2022-04-30,Quimper,ind_bretagne.2022-04-30 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-04-30T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),11.3,6,16.5,,,43,15,27.8,1027.7,
2022-04-30,Rennes,ind_bretagne.2022-04-30 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-04-30T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),11.5,5.5,17.1,0,,20,12.8,37,1027.2,
2022-04-30,Saint-Brieuc,ind_bretagne.2022-04-30 02:00:00+02.200069409,3,Dégradé,#F0E641,2022-04-30T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),9.7,8.1,11.3,,,40,16.6,33,1028.4,
2022-04-30,Vannes,ind_bretagne.2022-04-30 02:00:00+02.200067932,3,Dégradé,#F0E641,2022-04-30T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),11,6,16,0,,32,19.6,,1025.9,
2022-05-01,Brest,ind_bretagne.2022-05-01 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-01T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),11.3,6.5,17.2,0,,31,11.3,31,1023.5,
2022-05-01,Quimper,ind_bretagne.2022-05-01 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-01T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,2,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12.1,5.9,18.3,,,69,10.4,29.6,1023.1,
2022-05-01,Rennes,ind_bretagne.2022-05-01 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-05-01T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),14.4,8.8,20.2,0,,77,7.7,31,1022.9,
2022-05-01,Saint-Brieuc,ind_bretagne.2022-05-01 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-05-01T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),11.7,7.2,18.2,0,,15,8,33.3,1023.2,
2022-05-01,Vannes,ind_bretagne.2022-05-01 02:00:00+02.200067932,3,Dégradé,#F0E641,2022-05-01T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,3,2,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),13,7,19,0,,67,11.9,,1022,
2022-05-02,Brest,ind_bretagne.2022-05-02 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-02T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),10.8,9,14.2,1,,29,15.3,31.5,1020.7,
2022-05-02,Quimper,ind_bretagne.2022-05-02 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-02T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12,9.5,14.2,,,25,11.5,29.6,1019.9,
2022-05-02,Rennes,ind_bretagne.2022-05-02 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-05-02T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),14.3,10.5,18.8,0,,11,10.6,33,1019.1,
2022-05-02,Saint-Brieuc,ind_bretagne.2022-05-02 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-05-02T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.6,9.1,13,,,6,10.3,30,1020.4,
2022-05-02,Vannes,ind_bretagne.2022-05-02 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-05-02T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),11.6,0,16,0.8,,18,13.5,,1018.5,
2022-05-03,Brest,ind_bretagne.2022-05-03 02:00:00+02.242900314,3,Dégradé,#F0E641,2022-05-03T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,3,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),11.7,7.1,17.4,0,,21,12.2,30,1021.4,
2022-05-03,Quimper,ind_bretagne.2022-05-03 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-03T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12.2,7.7,17.8,,,18,12.3,25.9,1020.7,
2022-05-03,Rennes,ind_bretagne.2022-05-03 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2022-05-03T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,3,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.6,9.9,18.8,0,,4,12.5,31,1019.6,
2022-05-03,Saint-Brieuc,ind_bretagne.2022-05-03 02:00:00+02.200069409,3,Dégradé,#F0E641,2022-05-03T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),11.9,9,15.2,0,,3,10.4,28,1020.9,
2022-05-03,Vannes,ind_bretagne.2022-05-03 02:00:00+02.200067932,3,Dégradé,#F0E641,2022-05-03T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,3,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),13,10,18,0,,25,15.2,,1019,
2022-05-04,Brest,ind_bretagne.2022-05-04 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-04T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,2,2,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12.8,8.3,17.6,0,,333,10.3,31,1022.6,
2022-05-04,Quimper,ind_bretagne.2022-05-04 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-04T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,2,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),13.1,8.5,18.4,,,342,12.4,33.3,1022.3,
2022-05-04,Rennes,ind_bretagne.2022-05-04 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-05-04T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),12.8,4.7,19.6,0,,334,11.9,33,1021.3,
2022-05-04,Saint-Brieuc,ind_bretagne.2022-05-04 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-05-04T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.8,5.7,15.9,0,,302,9.9,28,1022,
2022-05-04,Vannes,ind_bretagne.2022-05-04 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-05-04T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,2,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),12.8,8,17,0,,4,10.9,,1020.8,
2022-05-05,Brest,ind_bretagne.2022-05-05 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-05T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),13.6,9.9,18.3,0,,327,9,39,1026.4,
2022-05-05,Quimper,ind_bretagne.2022-05-05 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-05T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),13.7,9.7,18.3,,,313,11.2,35.2,1026.2,
2022-05-05,Rennes,ind_bretagne.2022-05-05 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-05-05T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),14.1,8.6,19.6,0,,323,11.3,31,1025.4,
2022-05-05,Saint-Brieuc,ind_bretagne.2022-05-05 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-05-05T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),13.1,10.4,16,,,328,11.1,31.5,1025.8,
2022-05-05,Vannes,ind_bretagne.2022-05-05 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-05-05T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),13.3,7,19,0.2,,0,11.1,,1024.8,
2022-05-06,Brest,ind_bretagne.2022-05-06 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-06T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),12,6,17.8,0,,345,9.2,30,1029.1,
2022-05-06,Quimper,ind_bretagne.2022-05-06 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-06T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),12.6,8.1,19.5,,,339,10.9,27.8,1028.7,
2022-05-06,Rennes,ind_bretagne.2022-05-06 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-05-06T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.8,6.8,21.6,0,,338,11.4,31,1027.9,
2022-05-06,Saint-Brieuc,ind_bretagne.2022-05-06 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-05-06T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),11.7,9.5,16.5,,,322,11.2,26,1028.5,
2022-05-06,Vannes,ind_bretagne.2022-05-06 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-05-06T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),14.4,8,21,0,,354,11.6,,1027.1,
2022-05-07,Brest,ind_bretagne.2022-05-07 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-07T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),13.2,7.3,18.4,0.3,,349,10.5,33,1027.4,
2022-05-07,Quimper,ind_bretagne.2022-05-07 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-07T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),14.1,8.5,21,,,3,12.2,31.5,1026.9,
2022-05-07,Rennes,ind_bretagne.2022-05-07 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-05-07T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,1,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),13.7,8.7,20.4,0,,328,11.7,37,1026.2,
2022-05-07,Saint-Brieuc,ind_bretagne.2022-05-07 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-05-07T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,1,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),12.4,9.6,16.3,0,,314,12.8,33,1026.8,
2022-05-07,Vannes,ind_bretagne.2022-05-07 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-05-07T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),13.8,9,21,0.1,,12,13.7,,1025.4,
2022-05-08,Brest,ind_bretagne.2022-05-08 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-08T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),14.3,7.4,21.1,0.3,,41,13.8,37,1025.8,
2022-05-08,Quimper,ind_bretagne.2022-05-08 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-08T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,2,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),15.4,9.1,22.6,,,25,10.3,20.4,1025.4,
2022-05-08,Rennes,ind_bretagne.2022-05-08 02:00:00+02.243500139,2,Moyen,#50CCAA,2022-05-08T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,1,1,2,1,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),14.8,7.3,22.6,0,,350,10.2,28,1025.3,
2022-05-08,Saint-Brieuc,ind_bretagne.2022-05-08 02:00:00+02.200069409,2,Moyen,#50CCAA,2022-05-08T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,2,1,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),10.8,8.3,13.8,0,,9,8.3,24.1,1026.5,
2022-05-08,Vannes,ind_bretagne.2022-05-08 02:00:00+02.200067932,2,Moyen,#50CCAA,2022-05-08T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,2,1,1,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),14.5,9,22,0,,28,13.5,,1024.3,
2022-05-09,Brest,ind_bretagne.2022-05-09 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-09T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),15.9,9.4,23.9,0.3,,174,15.3,42,1023,
2022-05-09,Quimper,ind_bretagne.2022-05-09 02:00:00+02.200068120,2,Moyen,#50CCAA,2022-05-09T02:00:00Z,Air Breizh,EPCI,200068120,CA Quimper Bretagne Occidentale,1,1,2,1,1,-4.08515464,48.04597874,172753.63056731,6795400.54381628,2154,POINT (172753.63056731108 6795400.543816281),15.9,10.3,21.5,,,138,12.2,31.5,1023.3,
2022-05-09,Rennes,ind_bretagne.2022-05-09 02:00:00+02.243500139,3,DÃ©gradÃ©,#F0E641,2022-05-09T02:00:00Z,Air Breizh,EPCI,243500139,Rennes MÃ©tropole,2,1,3,2,2,-1.71146934,48.10815818,349555.007,6789093.387,2154,POINT (349555.0070453745 6789093.386528317),18.1,7.8,26.4,0.3,,202,8.1,31.5,1023.5,
2022-05-09,Saint-Brieuc,ind_bretagne.2022-05-09 02:00:00+02.200069409,3,Dégradé,#F0E641,2022-05-09T02:00:00Z,Air Breizh,EPCI,200069409,CA Saint-Brieuc Armor,1,1,3,2,2,-2.83200416,48.45254118,269153.26829935,6832824.93414115,2154,POINT (269153.2682993477 6832824.934141148),17.2,8.9,24.4,,,183,10.4,33,1023.1,
2022-05-09,Vannes,ind_bretagne.2022-05-09 02:00:00+02.200067932,3,Dégradé,#F0E641,2022-05-09T02:00:00Z,Air Breizh,EPCI,200067932,CA Golfe du Morbihan - Vannes,1,1,3,1,2,-2.73625092,47.67660119,269961.1107,6746307.899,2154,POINT (269961.1106939723 6746307.8992528645),17.5,10,23,0,,150,11.5,,1022.9,
2022-05-10,Brest,ind_bretagne.2022-05-10 02:00:00+02.242900314,2,Moyen,#50CCAA,2022-05-10T02:00:00Z,Air Breizh,EPCI,242900314,Brest Métropole,1,1,2,1,1,-4.47051742,48.39962987,147878.2242,6837175.794,2154,POINT (147878.22420658765 6837175.794037035),14.4,10.2,19.2,0,,229,16.3,33,1019.3,
